2023-09-06 00:00:00,2023-09-29 00:00:00,23,0.18762475049900199
2023-09-06 00:00:00,2023-10-02 00:00:00,26,0.12974051896207583
2023-09-06 00:00:00,2023-10-03 00:00:00,27,0.10778443113772455
2023-09-06 00:00:00,2023-10-04 00:00:00,28,0.13373253493013973
2023-09-06 00:00:00,2023-10-05 00:00:00,29,0.1377245508982036
2023-09-06 00:00:00,2023-10-06 00:00:00,30,0.17165668662674652
2023-10-04 00:00:00,2023-10-05 00:00:00,1,0.4342629482071713
2023-10-04 00:00:00,2023-10-06 00:00:00,2,0.701195219123506
2023-10-04 00:00:00,2023-10-09 00:00:00,5,0.7310756972111554
2023-10-04 00:00:00,2023-10-10 00:00:00,6,0.8266932270916335
2023-10-04 00:00:00,2023-10-11 00:00:00,7,0.796812749003984
2023-10-04 00:00:00,2023-10-12 00:00:00,8,0.6394422310756972
2023-10-04 00:00:00,2023-10-13 00:00:00,9,0.5717131474103586
2023-10-04 00:00:00,2023-10-16 00:00:00,12,0.7191235059760956
2023-10-04 00:00:00,2023-10-17 00:00:00,13,0.7330677290836654
2023-10-04 00:00:00,2023-10-18 00:00:00,14,0.5677290836653387
2023-10-04 00:00:00,2023-10-19 00:00:00,15,0.4362549800796813
2023-10-04 00:00:00,2023-10-20 00:00:00,16,0.350597609561753
2023-10-04 00:00:00,2023-10-23 00:00:00,19,0.30876494023904383
2023-10-04 00:00:00,2023-10-24 00:00:00,20,0.3665338645418327
2023-10-04 00:00:00,2023-10-25 00:00:00,21,0.300796812749004
2023-10-04 00:00:00,2023-10-26 00:00:00,22,0.33665338645418325
2023-10-04 00:00:00,2023-10-27 00:00:00,23,0.2749003984063745
2023-10-04 00:00:00,2023-10-30 00:00:00,26,0.31673306772908366
2023-10-04 00:00:00,2023-10-31 00:00:00,27,0.37250996015936255
2023-10-04 00:00:00,2023-11-01 00:00:00,28,0.40836653386454186
2023-10-04 00:00:00,2023-11-02 00:00:00,29,0.5418326693227091
2023-10-04 00:00:00,2023-11-03 00:00:00,30,0.6175298804780877
2023-11-01 00:00:00,2023-11-02 00:00:00,1,0.8645418326693227
2023-11-01 00:00:00,2023-11-03 00:00:00,2,0.9243027888446215
2023-11-01 00:00:00,2023-11-06 00:00:00,5,0.898406374501992
2023-11-01 00:00:00,2023-11-07 00:00:00,6,0.848605577689243
2023-11-01 00:00:00,2023-11-08 00:00:00,7,0.796812749003984
2023-11-01 00:00:00,2023-11-09 00:00:00,8,0.7051792828685259
2023-11-01 00:00:00,2023-11-10 00:00:00,9,0.7848605577689243
2023-11-01 00:00:00,2023-11-13 00:00:00,12,0.7529880478087649
2023-11-01 00:00:00,2023-11-14 00:00:00,13,0.8804780876494024
2023-11-01 00:00:00,2023-11-15 00:00:00,14,0.8844621513944223
2023-11-01 00:00:00,2023-11-16 00:00:00,15,0.8665338645418327
2023-11-01 00:00:00,2023-11-17 00:00:00,16,0.8764940239043825
2023-11-01 00:00:00,2023-11-20 00:00:00,19,0.8784860557768924
2023-11-01 00:00:00,2023-11-21 00:00:00,20,0.8605577689243028
2023-11-01 00:00:00,2023-11-22 00:00:00,21,0.8864541832669323
